dimension,n_peers,pier_score,is_redundant,ratio_N_d
10,2,1.3548166335533154,0,0.2
10,2,1.2460031948923251,0,0.2
10,2,0.984325272560061,0,0.2
10,2,0.7154025826674967,0,0.2
10,2,0.8946297352587739,0,0.2
10,2,0.9946799282827651,0,0.2
10,2,1.0293172329185574,0,0.2
10,2,0.981151358124153,0,0.2
10,2,1.0431807297638809,0,0.2
10,2,1.3196489170116084,0,0.2
10,2,1.3491243103436819,0,0.2
10,2,1.3161618476712704,0,0.2
10,2,1.0033182006196453,0,0.2
10,2,1.1156622365549216,0,0.2
10,2,0.9841775696775381,0,0.2
10,2,1.3471596704747633,0,0.2
10,2,1.2410420762872387,0,0.2
10,2,1.2498449152779867,0,0.2
10,2,1.1711706608423096,0,0.2
10,2,1.4352687572659644,0,0.2
10,2,0.6118096228336457,0,0.2
10,2,1.3489813720664854,0,0.2
10,2,1.3400575707281015,0,0.2
10,2,1.0061862194978517,0,0.2
10,2,1.2825761781439355,0,0.2
10,2,1.114817323447567,0,0.2
10,2,1.0870325887051175,0,0.2
10,2,1.1035809366411917,0,0.2
10,2,1.3497765112749438,0,0.2
10,2,1.3144876075130236,0,0.2
10,2,0.9458787131205487,0,0.2
10,2,0.8029090737910906,0,0.2
10,2,1.050873150667038,0,0.2
10,2,1.0264019922169068,0,0.2
10,2,1.2550452493827564,0,0.2
10,2,1.1156149002511313,0,0.2
10,2,0.8346410782551641,0,0.2
10,2,1.0711647481283837,0,0.2
10,3,0.6244625586710136,0,0.3
10,3,0.7825218218612491,0,0.3
10,3,1.1780539246939246,0,0.3
10,3,1.2347754084138562,0,0.3
10,3,1.2604474401584358,0,0.3
10,3,1.0058077124894378,0,0.3
10,3,1.0147867375692712,0,0.3
10,3,0.9841458970064794,0,0.3
10,3,1.46822231142199,0,0.3
10,3,1.1496169726260066,0,0.3
10,3,0.7387240824912359,0,0.3
10,3,1.09425579904009,0,0.3
10,3,1.1482515722208553,0,0.3
10,3,1.0095136931958486,0,0.3
10,3,1.2499072903991137,0,0.3
10,3,1.2461186693073303,0,0.3
10,3,1.2606654342888486,0,0.3
10,3,1.1693880361309068,0,0.3
10,3,1.1821475431365656,0,0.3
10,3,1.1511733459711762,0,0.3
10,3,1.2320973154508217,0,0.3
10,3,1.13149592341856,0,0.3
10,3,1.1077546097349404,0,0.3
10,3,1.2602345216930506,0,0.3
10,3,1.1151660834886528,0,0.3
10,3,0.9275791925868235,0,0.3
10,3,0.973132072344794,0,0.3
10,3,0.7824339249411245,0,0.3
10,3,1.2638232130657638,0,0.3
10,3,1.4313935017114219,0,0.3
10,3,1.0313933328210994,0,0.3
10,3,0.8317703601622775,0,0.3
10,3,0.9391828443583505,0,0.3
10,3,0.9963752134119352,0,0.3
10,3,0.7674880175167449,0,0.3
10,3,1.213875223981546,0,0.3
10,3,0.7129713244522412,0,0.3
10,3,1.2003268265918827,0,0.3
10,3,1.2171266338107523,0,0.3
10,3,0.9262409280059162,0,0.3
10,3,1.2595045709125994,0,0.3
10,3,0.621381242066404,0,0.3
10,3,1.102023453485063,0,0.3
10,3,0.8966452111468822,0,0.3
10,3,1.1231438376068987,0,0.3
10,3,1.0086732592156917,0,0.3
10,3,0.986854341148137,0,0.3
10,3,1.0235694833735007,0,0.3
10,3,0.9024120856156647,0,0.3
10,3,0.9148800996616986,0,0.3
10,3,0.7717554755581579,0,0.3
10,3,0.9022543193637687,0,0.3
10,3,1.1628778577299659,0,0.3
10,3,0.8783231928535464,0,0.3
10,3,1.0867043925485347,0,0.3
10,3,0.9498680145093067,0,0.3
10,3,1.365321938351747,0,0.3
10,3,1.0768248303783488,0,0.3
10,3,0.9039290475415328,0,0.3
10,3,1.396065259981599,0,0.3
10,3,1.3851565609680108,0,0.3
10,3,1.2431033924043968,0,0.3
10,3,0.7650840000627662,0,0.3
10,3,1.0399797224245924,0,0.3
10,3,0.6172021694646252,0,0.3
10,3,0.7795526468788939,0,0.3
10,3,0.6991390647215813,0,0.3
10,3,1.2019646022174122,0,0.3
10,3,1.234089964960521,0,0.3
10,3,1.0261292537015136,0,0.3
10,3,0.9205046492597585,0,0.3
10,3,0.9377173493220156,0,0.3
10,3,1.3393460610757342,0,0.3
10,3,0.9441650434281,0,0.3
10,3,1.0832426702782492,0,0.3
10,3,1.447662980188873,0,0.3
10,3,0.9622077709901994,0,0.3
10,3,0.5538715436986555,0,0.3
10,3,1.008217428788585,0,0.3
10,3,1.220151216779116,0,0.3
10,3,1.0540107484237176,0,0.3
10,3,0.8034057624147708,0,0.3
10,3,1.1253853529093367,0,0.3
10,3,0.8362214469889496,0,0.3
10,3,1.4039020142246188,0,0.3
10,3,1.1744155250847281,0,0.3
10,3,0.9301178166246784,0,0.3
10,3,1.1989486383010979,0,0.3
10,3,0.8898437945511991,0,0.3
10,3,1.2420852084156744,0,0.3
10,3,1.308021922041197,0,0.3
10,3,1.1780583346492073,0,0.3
10,3,1.1107505651952454,0,0.3
10,3,0.7802810587314456,0,0.3
10,3,1.1557476435904188,0,0.3
10,3,0.960134522991122,0,0.3
10,3,1.4115370181016904,0,0.3
10,3,1.0976610881310742,0,0.3
10,3,0.7407534206615971,0,0.3
10,3,0.9558747603599033,0,0.3
10,4,0.9750255171643873,0,0.4
10,4,0.8242530422889294,0,0.4
10,4,0.9221754269935952,0,0.4
10,4,0.7270735704567195,0,0.4
10,4,0.9733585218631406,0,0.4
10,4,0.7930984057865111,0,0.4
10,4,1.18739520887678,0,0.4
10,4,0.8183877543942172,0,0.4
10,4,1.052893996335524,0,0.4
10,4,0.9308076211374727,0,0.4
10,4,1.156463155975435,0,0.4
10,4,0.9965700284873654,0,0.4
10,4,0.9440284157001158,0,0.4
10,4,1.1253996090276543,0,0.4
10,4,0.8779705458221102,0,0.4
10,4,0.9315639097733242,0,0.4
10,4,0.9417354579890256,0,0.4
10,4,1.200039849624778,0,0.4
10,4,1.37564494175134,0,0.4
10,4,0.9451536417920791,0,0.4
10,4,0.6893852519029517,0,0.4
10,4,1.3302278182146352,0,0.4
10,4,0.9055868583623581,0,0.4
10,4,0.8341215974158047,0,0.4
10,4,0.9764671282766172,0,0.4
10,4,0.8225239932243252,0,0.4
10,4,0.9373374637455373,0,0.4
10,4,0.762498806299137,0,0.4
10,4,0.6284347899544858,0,0.4
10,4,0.9548521673355158,0,0.4
10,4,0.8328794032312621,0,0.4
10,4,0.6745800725266918,0,0.4
10,4,0.9575400248647751,0,0.4
10,4,0.8435023320697936,0,0.4
10,4,0.9025081493490653,0,0.4
10,4,1.11902578834044,0,0.4
10,4,0.9394882651703432,0,0.4
10,4,1.1017999176305386,0,0.4
10,4,1.2457859095417845,0,0.4
10,4,1.1118571998775955,0,0.4
10,4,1.0805095653126588,0,0.4
10,4,1.1281161660444174,0,0.4
10,4,1.032976699926061,0,0.4
10,4,0.9820681905824559,0,0.4
10,4,1.0515977472415874,0,0.4
10,4,0.9260372627101706,0,0.4
10,4,0.834110649998931,0,0.4
10,4,0.9482778661605418,0,0.4
10,4,1.029436383302898,0,0.4
10,4,1.1090038170543526,0,0.4
10,4,0.954429201071554,0,0.4
10,4,1.0848981171824514,0,0.4
10,4,0.9850176416118342,0,0.4
10,4,0.7254246486097327,0,0.4
10,4,1.0545452856095927,0,0.4
10,4,1.106905941582092,0,0.4
10,4,1.1390827127192644,0,0.4
10,4,1.1562706182648073,0,0.4
10,4,1.1437582826839259,0,0.4
10,4,1.2614571344169874,0,0.4
10,4,1.036347932117721,0,0.4
10,4,0.6663485979319869,0,0.4
10,4,0.9796313553689827,0,0.4
10,4,0.7540153281328086,0,0.4
10,4,1.2483033196826683,0,0.4
10,4,1.1370490706161835,0,0.4
10,4,0.9186788694867785,0,0.4
10,4,1.0440060941669833,0,0.4
10,4,1.0722249266915977,0,0.4
10,4,0.8275268530788128,0,0.4
10,4,1.1960866240671775,0,0.4
10,4,0.8891672000670658,0,0.4
10,4,0.959613050282842,0,0.4
10,4,0.7590430598705018,0,0.4
10,4,0.7955275583741591,0,0.4
10,4,1.1218076943275843,0,0.4
10,4,0.6991263358694921,0,0.4
10,4,1.13890420254142,0,0.4
10,4,1.3852331148125052,0,0.4
10,4,1.23017102321947,0,0.4
10,4,1.043957473742086,0,0.4
10,4,1.289144001611485,0,0.4
10,4,0.8575701222291358,0,0.4
10,4,1.0711061501095727,0,0.4
10,4,0.87919723373074,0,0.4
10,4,0.8549004777028067,0,0.4
10,4,0.7674200687680292,0,0.4
10,4,1.1147010968033102,0,0.4
10,4,1.145306466503271,0,0.4
10,4,1.00839267200005,0,0.4
10,4,0.9771573454894963,0,0.4
10,4,1.129987370641379,0,0.4
10,4,0.799830543844768,0,0.4
10,4,1.1316452188938926,0,0.4
10,4,0.6841266589527958,0,0.4
10,4,0.90543280152598,0,0.4
10,4,0.7898968438565219,0,0.4
10,4,1.0719231356069119,0,0.4
10,4,0.8562639997970147,0,0.4
10,4,0.6549662680254094,0,0.4
10,5,0.9069598374394285,0,0.5
10,5,0.6556577890408539,0,0.5
10,5,1.0761453700952732,0,0.5
10,5,0.8395387436469091,0,0.5
10,5,0.9067076059112649,0,0.5
10,5,0.6055491883411153,0,0.5
10,5,1.029401698973308,0,0.5
10,5,0.7760814572648439,0,0.5
10,5,0.918321366740941,0,0.5
10,5,1.0613470370587408,0,0.5
10,5,1.1781464349875412,0,0.5
10,5,0.9018884305766482,0,0.5
10,5,0.9655795673893502,0,0.5
10,5,0.9860209248750639,0,0.5
10,5,1.1334688949093583,0,0.5
10,5,0.7161627910205857,0,0.5
10,5,0.9432908977312338,0,0.5
10,5,1.139881304830497,0,0.5
10,5,1.0331060963699308,0,0.5
10,5,0.7887855684925279,0,0.5
10,5,0.9054817895306888,0,0.5
10,5,1.2142940114396936,0,0.5
10,5,1.2641947058395249,0,0.5
10,5,0.9766783401429171,0,0.5
10,5,1.014618215231079,0,0.5
10,5,0.8606727895294909,0,0.5
10,5,0.9290381415490035,0,0.5
10,5,0.8832239961691617,0,0.5
10,5,0.9637036958276556,0,0.5
10,5,0.745099466788957,0,0.5
10,5,0.9873154326420466,0,0.5
10,5,0.7429379560960051,0,0.5
10,5,0.9096768327039179,0,0.5
10,5,0.890947543286842,0,0.5
10,5,0.7524568713831795,0,0.5
10,5,0.8101830008642379,0,0.5
10,5,1.0282112487199038,0,0.5
10,5,0.7949819258264117,0,0.5
10,5,0.9471309395472528,0,0.5
10,5,0.8327133177791657,0,0.5
10,5,0.8598210522062634,0,0.5
10,5,0.8976290633556504,0,0.5
10,5,0.6930133710439629,0,0.5
10,5,0.8480022948527185,0,0.5
10,5,0.5637137125124179,0,0.5
10,5,0.7540743850574765,0,0.5
10,5,1.0460238913260715,0,0.5
10,5,0.8827130016603936,0,0.5
10,5,1.1945448554666662,0,0.5
10,5,1.0430472363395598,0,0.5
10,5,1.043009982807386,0,0.5
10,5,1.053541509819872,0,0.5
10,5,1.240255381570425,0,0.5
10,5,1.0819756950863675,0,0.5
10,5,0.9176772141664329,0,0.5
10,5,0.7776774202427523,0,0.5
10,5,1.1239124734336303,0,0.5
10,5,1.0665494414560752,0,0.5
10,5,0.914147370542273,0,0.5
10,5,0.9945378112873204,0,0.5
10,5,0.8938608687266358,0,0.5
10,5,1.0529300054041097,0,0.5
10,5,0.9674861492842936,0,0.5
10,5,0.8625201282642411,0,0.5
10,5,0.9817712493483145,0,0.5
10,5,0.9632851401940944,0,0.5
10,5,0.7252961051540557,0,0.5
10,5,1.0171301441705405,0,0.5
10,5,0.8235043126975898,0,0.5
10,5,1.018141009861817,0,0.5
10,5,0.8584875857087872,0,0.5
10,5,0.8334027878666147,0,0.5
10,5,1.3594115259668733,0,0.5
10,5,1.0022857312415165,0,0.5
10,5,0.9463181468590265,0,0.5
10,5,0.947955651733818,0,0.5
10,5,1.1182906357310918,0,0.5
10,5,0.8865804697823844,0,0.5
10,5,1.1088830015850384,0,0.5
10,5,0.7544591778612478,0,0.5
10,5,1.1075839967260437,0,0.5
10,5,0.8092080331395964,0,0.5
10,5,0.8806796699664916,0,0.5
10,5,1.0122487585547622,0,0.5
10,5,0.8780916397733938,0,0.5
10,5,0.7802769331547713,0,0.5
10,5,0.9743680272252596,0,0.5
10,5,1.0029504313041895,0,0.5
10,5,0.9757690818060617,0,0.5
10,5,0.8661529399111642,0,0.5
10,5,0.5987573553223835,0,0.5
10,5,0.9245264378439152,0,0.5
10,5,0.8240280828675848,0,0.5
10,5,0.7980475555211606,0,0.5
10,5,1.182430837817151,0,0.5
10,5,0.7576067580481068,0,0.5
10,5,1.0453519264614743,0,0.5
10,5,0.7237985073485418,0,0.5
10,5,0.855636404613855,0,0.5
10,5,1.0455722133766683,0,0.5
10,6,0.6683183033365395,0,0.6
10,6,0.9366389475484853,0,0.6
10,6,0.9031766066454208,0,0.6
10,6,0.989738410504779,0,0.6
10,6,0.9508559334988532,0,0.6
10,6,0.8558844158206992,0,0.6
10,6,0.9982585297087362,0,0.6
10,6,0.8125171680197546,0,0.6
10,6,0.6418991099081935,0,0.6
10,6,1.1950826108971926,0,0.6
10,6,0.8577269827751837,0,0.6
10,6,0.8794397314680308,0,0.6
10,6,0.9418975352580097,0,0.6
10,6,0.9019094351010629,0,0.6
10,6,0.6515247337224758,0,0.6
10,6,0.8886011804937995,0,0.6
10,6,0.8631747014807707,0,0.6
10,6,0.79146403067712,0,0.6
10,6,0.7947943133497384,0,0.6
10,6,1.081534169630769,0,0.6
10,6,0.681720948558404,0,0.6
10,6,0.693921871086467,0,0.6
10,6,0.9280362841811731,0,0.6
10,6,0.6237006715496765,0,0.6
10,6,0.8093148008392487,0,0.6
10,6,0.9578053933289473,0,0.6
10,6,1.0403938227117842,0,0.6
10,6,0.5443497902152631,0,0.6
10,6,0.9856647836774449,0,0.6
10,6,0.9375051732211499,0,0.6
10,6,0.8988010592195924,0,0.6
10,6,0.861081230542916,0,0.6
10,6,0.9351321592635687,0,0.6
10,6,0.7247339235846875,0,0.6
10,6,0.8864756192141476,0,0.6
10,6,0.9957793492999137,0,0.6
10,6,0.706401299001931,0,0.6
10,6,0.9607325734273165,0,0.6
10,6,0.7274302572757555,0,0.6
10,6,0.8590828632517628,0,0.6
10,6,0.9459906174261566,0,0.6
10,6,0.8357498118295412,0,0.6
10,6,0.985468031237454,0,0.6
10,6,0.8735331428724358,0,0.6
10,6,0.8504892486183075,0,0.6
10,6,0.9625333642819901,0,0.6
10,6,0.9486341174177387,0,0.6
10,6,1.0271671891926384,0,0.6
10,6,0.6355930937094654,0,0.6
10,6,0.7212825809736175,0,0.6
10,6,0.9350136165941011,0,0.6
10,6,1.2029449730148507,0,0.6
10,6,1.0125747552083952,0,0.6
10,6,0.7181740217268957,0,0.6
10,6,0.8553860019870975,0,0.6
10,6,0.7057134869742291,0,0.6
10,6,0.89653357379448,0,0.6
10,6,0.8572908766773026,0,0.6
10,6,0.8553045855208263,0,0.6
10,6,1.0059755113454099,0,0.6
10,6,0.7041382567911989,0,0.6
10,6,1.0708080906504704,0,0.6
10,6,0.6251152833408784,0,0.6
10,6,0.5836953169633066,0,0.6
10,6,0.5452344263579523,0,0.6
10,6,0.7908705473487078,0,0.6
10,6,0.9858716183403816,0,0.6
10,6,0.7300621294281808,0,0.6
10,6,0.6343701282706662,0,0.6
10,6,0.8235758001472461,0,0.6
10,6,0.9042881775387016,0,0.6
10,6,1.0384751302783293,0,0.6
10,6,0.9078402451512271,0,0.6
10,6,0.812424200426158,0,0.6
10,6,0.9532895506278715,0,0.6
10,6,0.7836282310782794,0,0.6
10,6,1.0675097107150353,0,0.6
10,6,0.6299992679691088,0,0.6
10,6,0.8264524725606154,0,0.6
10,6,0.7532110166221736,0,0.6
10,6,0.9688461740437354,0,0.6
10,6,0.8856248994391919,0,0.6
10,6,0.8812050139029556,0,0.6
10,6,0.9305839836843264,0,0.6
10,6,0.847071641034669,0,0.6
10,6,0.7406105834154904,0,0.6
10,6,0.8155647971529584,0,0.6
10,6,0.9481800116600868,0,0.6
10,6,0.9074981036485555,0,0.6
10,6,0.9963966351607929,0,0.6
10,6,0.7514449805906838,0,0.6
10,6,0.953858328710082,0,0.6
10,6,0.9499734076659129,0,0.6
10,6,0.9154560906741412,0,0.6
10,6,0.6045749969309696,0,0.6
10,6,0.8125825606092093,0,0.6
10,6,0.935580267947529,0,0.6
10,6,0.8677398816469919,0,0.6
10,6,0.9055742168495934,0,0.6
10,6,0.8794202467494922,0,0.6
10,7,0.702005553130892,0,0.7
10,7,0.8708765496461331,0,0.7
10,7,1.0011202539291275,0,0.7
10,7,1.1562225817185736,0,0.7
10,7,0.9686997076213745,0,0.7
10,7,0.884554144176895,0,0.7
10,7,1.0659962127036506,0,0.7
10,7,0.6988256953453169,0,0.7
10,7,0.8444578407307766,0,0.7
10,7,0.8643234891206316,0,0.7
10,7,0.9216546469574154,0,0.7
10,7,0.7320515427308053,0,0.7
10,7,1.0726711280835886,0,0.7
10,7,0.8839756334504485,0,0.7
10,7,0.7363030569856188,0,0.7
10,7,0.6807165884258283,0,0.7
10,7,0.9176251041834557,0,0.7
10,7,0.8859426302764297,0,0.7
10,7,0.9145460164080937,0,0.7
10,7,0.7876718859328192,0,0.7
10,7,0.7392614994002771,0,0.7
10,7,0.9630824927560877,0,0.7
10,7,0.648566158393747,0,0.7
10,7,0.8073932715205736,0,0.7
10,7,0.8054960023986109,0,0.7
10,7,0.832186992703928,0,0.7
10,7,0.9867533272414962,0,0.7
10,7,0.687343059768748,0,0.7
10,7,0.4756345640399948,0,0.7
10,7,1.0308196199811255,0,0.7
10,7,0.8660535814419725,0,0.7
10,7,1.0492668409022787,0,0.7
10,7,0.8504915047787583,0,0.7
10,7,0.7510580153969955,0,0.7
10,7,0.7112036865492629,0,0.7
10,7,0.9522662629183034,0,0.7
10,7,0.7691845274458757,0,0.7
10,7,0.9166456214489757,0,0.7
10,7,0.8434977629841909,0,0.7
10,7,1.067668864476418,0,0.7
10,7,0.7521310815003225,0,0.7
10,7,0.8612594223817626,0,0.7
10,7,0.899067633564591,0,0.7
10,7,1.112297992002208,0,0.7
10,7,1.0686362796965096,0,0.7
10,7,0.7248672386378283,0,0.7
10,7,0.5646371926815611,0,0.7
10,7,0.7336252183859298,0,0.7
10,7,0.8814607424046749,0,0.7
10,7,0.7006476054123415,0,0.7
10,7,0.8581530680611656,0,0.7
10,7,1.0090129613644496,0,0.7
10,7,0.7697493212759084,0,0.7
10,7,0.497362175596762,0,0.7
10,7,0.8582478784185432,0,0.7
10,7,0.4753066743554984,0,0.7
10,7,0.9897203719181397,0,0.7
10,7,0.728069960498452,0,0.7
10,7,0.4454259513461139,0,0.7
10,7,0.945849965840659,0,0.7
10,7,0.9877132016134388,0,0.7
10,7,0.7570685093680867,0,0.7
10,7,0.7885408076093002,0,0.7
10,7,0.6548081210824941,0,0.7
10,7,0.7910052401939384,0,0.7
10,7,0.880917237236165,0,0.7
10,7,0.812709871495653,0,0.7
10,7,0.7471750192968232,0,0.7
10,7,0.6547198484306503,0,0.7
10,7,0.9663889731932549,0,0.7
10,7,0.8582454965594923,0,0.7
10,7,0.8351389581102691,0,0.7
10,7,0.9599341081067793,0,0.7
10,7,0.6299325801629165,0,0.7
10,7,0.6881869557301089,0,0.7
10,7,0.6802039280678087,0,0.7
10,7,0.9475084855175946,0,0.7
10,7,0.7030735001826652,0,0.7
10,7,0.5751871842148818,0,0.7
10,7,1.087773499847405,0,0.7
10,7,0.940474583377328,0,0.7
10,7,0.542499474014711,0,0.7
10,7,0.9149045755865519,0,0.7
10,7,0.7603373032612994,0,0.7
10,7,0.7381237837839744,0,0.7
10,7,0.5740898041187193,0,0.7
10,7,0.7845200854095378,0,0.7
10,7,0.7842900521321577,0,0.7
10,7,0.6846200764380052,0,0.7
10,7,1.1040032297698024,0,0.7
10,7,0.8285762717736584,0,0.7
10,7,0.9808323281152376,0,0.7
10,7,0.9695676588566523,0,0.7
10,7,0.4699701211646442,0,0.7
10,7,0.9955555800142236,0,0.7
10,7,0.8796605661415027,0,0.7
10,7,0.8818353234500407,0,0.7
10,7,1.0253884524935066,0,0.7
10,7,0.8761984511605555,0,0.7
10,7,0.8961354976071543,0,0.7
10,8,0.8962638545585174,0,0.8
10,8,0.7913328827046194,0,0.8
10,8,0.8757815807189702,0,0.8
10,8,1.1515353484888347,0,0.8
10,8,0.7871278274341469,0,0.8
10,8,0.8254230123524596,0,0.8
10,8,0.9446349717873068,0,0.8
10,8,0.7539867002911653,0,0.8
10,8,0.9142099857664102,0,0.8
10,8,0.6213165282028209,0,0.8
10,8,0.7151890918291984,0,0.8
10,8,0.9916882209983183,0,0.8
10,8,0.8031358234166994,0,0.8
10,8,0.8881394557687372,0,0.8
10,8,0.7806897931261958,0,0.8
10,8,1.1646669927658255,0,0.8
10,8,1.2649051943172658,0,0.8
10,8,0.5439364174239749,0,0.8
10,8,0.9687576089240307,0,0.8
10,8,0.7751619998222099,0,0.8
10,8,1.0697667111085407,0,0.8
10,8,0.7061304747494408,0,0.8
10,8,0.873968284346458,0,0.8
10,8,1.009888986371152,0,0.8
10,8,0.6927187435721435,0,0.8
10,8,1.0409312924083725,0,0.8
10,8,0.7695022857944586,0,0.8
10,8,0.9367789647886079,0,0.8
10,8,0.8101228091574577,0,0.8
10,8,0.6804173003506372,0,0.8
10,8,0.8195668954825098,0,0.8
10,8,0.7493558934780911,0,0.8
10,8,0.7327428723811558,0,0.8
10,8,0.6684331538461669,0,0.8
10,8,0.7350360551287657,0,0.8
10,8,0.9986300564718102,0,0.8
10,8,0.9191584050751335,0,0.8
10,8,0.7908735933631564,0,0.8
10,8,0.7624685984104232,0,0.8
10,8,0.6124344293156231,0,0.8
10,8,0.7706059647684255,0,0.8
10,8,0.7676540699288108,0,0.8
10,8,0.8801833022331013,0,0.8
10,8,0.8987089699833086,0,0.8
10,8,0.8971123224142417,0,0.8
10,8,0.7433306291153235,0,0.8
10,8,0.5803850610757769,0,0.8
10,8,0.71574969412767,0,0.8
10,8,0.6025094479867708,0,0.8
10,8,0.8436688565193885,0,0.8
10,8,0.9108586824090145,0,0.8
10,8,0.9057232117617849,0,0.8
10,8,0.6085893101578018,0,0.8
10,8,0.6332460425696186,0,0.8
10,8,0.9460130566651046,0,0.8
10,8,0.6096159160467317,0,0.8
10,8,0.9098135008170675,0,0.8
10,8,0.8501790558629024,0,0.8
10,8,0.7944001423017196,0,0.8
10,8,0.6319197906761651,0,0.8
10,8,0.5968886890853067,0,0.8
10,8,0.8916019291845126,0,0.8
10,8,0.4658795775640187,0,0.8
10,8,0.7440966971684845,0,0.8
10,8,0.7264645750616014,0,0.8
10,8,0.6559864515881874,0,0.8
10,8,0.5653716936116998,0,0.8
10,8,0.7414313232306756,0,0.8
10,8,0.8036589118543105,0,0.8
10,8,0.5888138444572563,0,0.8
10,8,0.7911489503607506,0,0.8
10,8,0.9914692256362858,0,0.8
10,8,0.8481982838677692,0,0.8
10,8,0.7720249179131966,0,0.8
10,8,0.8076105057317222,0,0.8
10,8,0.5616807003667037,0,0.8
10,8,0.9426220443577281,0,0.8
10,8,0.7271703128414024,0,0.8
10,8,0.7338745746051043,0,0.8
10,8,1.02492742317458,0,0.8
10,8,0.9779833390115559,0,0.8
10,8,0.7584110419139244,0,0.8
10,8,0.6694019695669785,0,0.8
10,8,0.6366464113196609,0,0.8
10,8,0.995150786609999,0,0.8
10,8,0.8725535024877944,0,0.8
10,8,0.9018597283507986,0,0.8
10,8,0.6820583712659154,0,0.8
10,8,0.5305961486537091,0,0.8
10,8,1.0505088289514264,0,0.8
10,8,0.7444143588749813,0,0.8
10,8,0.894900421009518,0,0.8
10,8,0.9590238121269088,0,0.8
10,8,0.7985499944366864,0,0.8
10,8,0.889478262239362,0,0.8
10,8,1.1014397800289333,0,0.8
10,8,0.8679242458322248,0,0.8
10,8,0.6283413927128345,0,0.8
10,8,0.9212586487228915,0,0.8
10,8,0.8434808236383584,0,0.8
10,9,0.938757927942737,0,0.9
10,9,0.8016966072088171,0,0.9
10,9,0.8730982538451694,0,0.9
10,9,0.8758393219816666,0,0.9
10,9,1.0059557718752279,0,0.9
10,9,0.6645051807282139,0,0.9
10,9,0.715200929794535,0,0.9
10,9,0.8219956555608747,0,0.9
10,9,0.7855486535980094,0,0.9
10,9,0.7775446046865068,0,0.9
10,9,0.5039188034759725,0,0.9
10,9,0.6519910051419203,0,0.9
10,9,0.6188233349184943,0,0.9
10,9,0.8176554840903968,0,0.9
10,9,0.8071052641829383,0,0.9
10,9,0.7304995547364673,0,0.9
10,9,0.6114780999292433,0,0.9
10,9,0.609381941443387,0,0.9
10,9,0.948093544109714,0,0.9
10,9,0.5349670752791099,0,0.9
10,9,0.9301061248539126,0,0.9
10,9,0.6316820213519494,0,0.9
10,9,1.0914925440983518,0,0.9
10,9,0.7183984844939489,0,0.9
10,9,0.6365899943749972,0,0.9
10,9,0.8266104346558917,0,0.9
10,9,0.6352367166588822,0,0.9
10,9,0.7800251868965105,0,0.9
10,9,0.7821950559827786,0,0.9
10,9,0.6266575713321529,0,0.9
10,9,0.6550160388863137,0,0.9
10,9,0.7308059528697812,0,0.9
10,9,0.6590651928259414,0,0.9
10,9,0.8616001645133909,0,0.9
10,9,0.7733137323543805,0,0.9
10,9,0.6260950918536659,0,0.9
10,9,0.7174675329554534,0,0.9
10,9,0.7583819044649337,0,0.9
10,9,0.6591842655410182,0,0.9
